scenario_key,scenario_id,change,requirement_id,requirement_title,scenario_title,spec,line,source_digest
hub-interoperabilidade-v4:EXE-02:S002,EXE-02:S002,hub-interoperabilidade-v4,EXE-02,Modos de atendimento,Provedor síncrono em AUTO aguarda fila sem equivaler a SYNC,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,36,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-02:S003,EXE-02:S003,hub-interoperabilidade-v4,EXE-02,Modos de atendimento,Prazo SYNC esgotado retorna 504 com final de expiração já persistido,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,41,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-02:S004,EXE-02:S004,hub-interoperabilidade-v4,EXE-02,Modos de atendimento,Provedor assíncrono em SYNC não é ofertado sem nova decisão,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,46,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-03:S001,EXE-03:S001,hub-interoperabilidade-v4,EXE-03,Estados e autoridade,"Cometa decide o fato externo, Órbita decide a conclusão do passo",openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,54,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-03:S002,EXE-03:S002,hub-interoperabilidade-v4,EXE-03,Estados e autoridade,UNKNOWN não vira FAILED por conveniência,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,59,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-03:S003,EXE-03:S003,hub-interoperabilidade-v4,EXE-03,Estados e autoridade,CANCELLED exige inexistência comprovada de efeitos pendentes,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,64,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-03:S004,EXE-03:S004,hub-interoperabilidade-v4,EXE-03,Estados e autoridade,Evento intermediário atrasado não regride estado final,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,69,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-04:S001,EXE-04:S001,hub-interoperabilidade-v4,EXE-04,Operação e correlação,"Callback sem correlação vira UNCORRELATED, não associado por heurística",openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,77,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-04:S002,EXE-04:S002,hub-interoperabilidade-v4,EXE-04,Operação e correlação,Troca autorizada de provedor cria nova operação vinculada ao mesmo passo,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,82,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-04:S003,EXE-04:S003,hub-interoperabilidade-v4,EXE-04,Operação e correlação,"Crash após envio sem resposta persistida exige reconstrução, não invenção de final",openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,87,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-05:S001,EXE-05:S001,hub-interoperabilidade-v4,EXE-05,Polling configurável,Defaults propostos não se aplicam sem aprovação do vínculo,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,95,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-05:S002,EXE-05:S002,hub-interoperabilidade-v4,EXE-05,Polling configurável,"Retry-After respeitado dentro do prazo, expiração tratada além do deadline",openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,100,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-05:S003,EXE-05:S003,hub-interoperabilidade-v4,EXE-05,Polling configurável,Worker reclama trabalho de forma exclusiva sem manter transação dormindo,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,105,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-05:S004,EXE-05:S004,hub-interoperabilidade-v4,EXE-05,Polling configurável,Pausar polling não cancela a operação nem apaga o prazo,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,110,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-06:S001,EXE-06:S001,hub-interoperabilidade-v4,EXE-06,Concorrência entre callback e polling,Callback e polling com o mesmo final aplicam transição única,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,118,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-06:S002,EXE-06:S002,hub-interoperabilidade-v4,EXE-06,Concorrência entre callback e polling,Finais conflitantes preservam ambos e marcam CONFLICT,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,123,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-06:S003,EXE-06:S003,hub-interoperabilidade-v4,EXE-06,Concorrência entre callback e polling,"""Não encontrado"" logo após submit usa janela documentada, sem reiniciar às cegas",openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,128,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-07:S001,EXE-07:S001,hub-interoperabilidade-v4,EXE-07,Contrato de consultas públicas,Consultar resultado expurgado retorna 410 sem nova busca externa,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,136,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-07:S002,EXE-07:S002,hub-interoperabilidade-v4,EXE-07,Contrato de consultas públicas,Solicitar cancelamento registra intenção durável sem afirmar conclusão externa,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,141,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-07:S003,EXE-07:S003,hub-interoperabilidade-v4,EXE-07,Contrato de consultas públicas,Consultas públicas não incrementam o medidor de execução do provedor,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,146,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-07:S004,EXE-07:S004,hub-interoperabilidade-v4,EXE-07,Contrato de consultas públicas,Atualizar/reexecutar cria novo protocolo com referência ao anterior,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,151,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-08:S001,EXE-08:S001,hub-interoperabilidade-v4,EXE-08,Webhooks,Recibo é persistido antes da resposta 2xx ao provedor,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,159,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-08:S002,EXE-08:S002,hub-interoperabilidade-v4,EXE-08,Webhooks,"Destino de webhook precisa estar previamente cadastrado, sem URL arbitrária por pedido",openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,164,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-08:S003,EXE-08:S003,hub-interoperabilidade-v4,EXE-08,Webhooks,Erros de entrega são classificados por família de status HTTP,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,169,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-08:S004,EXE-08:S004,hub-interoperabilidade-v4,EXE-08,Webhooks,"Esgotamento das tentativas gera EXHAUSTED e alerta, resultado permanece disponível",openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,174,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-09:S001,EXE-09:S001,hub-interoperabilidade-v4,EXE-09,"Falhas, retry e encerramento",Falha anterior ao envio permite retry seguro,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,182,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-09:S002,EXE-09:S002,hub-interoperabilidade-v4,EXE-09,"Falhas, retry e encerramento",Falha após envio possível exige UNKNOWN e consulta/reenvio idempotente ou reconciliação manual,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,187,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-09:S003,EXE-09:S003,hub-interoperabilidade-v4,EXE-09,"Falhas, retry e encerramento",Resultado tardio após encerramento por SLA não reabre o protocolo,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,192,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-09:S004,EXE-09:S004,hub-interoperabilidade-v4,EXE-09,"Falhas, retry e encerramento","DLQ é diagnóstico, não encerramento da obrigação",openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,197,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-10:S001,EXE-10:S001,hub-interoperabilidade-v4,EXE-10,TTL de reprocessamento em segundos,Exemplo numérico de retry_until com TTL 60s e reserva final 5s,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,205,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-10:S002,EXE-10:S002,hub-interoperabilidade-v4,EXE-10,TTL de reprocessamento em segundos,Zero desabilita retry de falha transitória,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,210,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-10:S003,EXE-10:S003,hub-interoperabilidade-v4,EXE-10,TTL de reprocessamento em segundos,Reinício ou troca de provedor não redefine first_transient_at,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,215,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-10:S004,EXE-10:S004,hub-interoperabilidade-v4,EXE-10,TTL de reprocessamento em segundos,Falha sem efeito até esgotar TTL antes do deadline resulta em FAILED com motivo específico,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,220,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-10:S005,EXE-10:S005,hub-interoperabilidade-v4,EXE-10,TTL de reprocessamento em segundos,"Fim do TTL não é, sozinho, causa de término quando o provedor volta a aceitar",openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,225,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-11:S001,EXE-11:S001,hub-interoperabilidade-v4,EXE-11,"Deadline, encerramento e disputa temporal",Temporizador encerra o protocolo no deadline mesmo com polling saudável,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,233,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-11:S002,EXE-11:S002,hub-interoperabilidade-v4,EXE-11,"Deadline, encerramento e disputa temporal",Igualdade exata ao deadline é tratada como atraso,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,238,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-11:S003,EXE-11:S003,hub-interoperabilidade-v4,EXE-11,"Deadline, encerramento e disputa temporal",Infraestrutura incapaz de confirmar elegibilidade temporal não emite sucesso,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,243,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-11:S004,EXE-11:S004,hub-interoperabilidade-v4,EXE-11,"Deadline, encerramento e disputa temporal",MONITOR_ONLY e REJECT_LATE aplicam políticas distintas sem afetar o deadline do cliente,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,248,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-12:S001,EXE-12:S001,hub-interoperabilidade-v4,EXE-12,Rejeição de retorno tardio sem apagar evidência,Retorno tardio é persistido como REJECTED_LATE_SLA sem substituir o erro final,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,256,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-12:S002,EXE-12:S002,hub-interoperabilidade-v4,EXE-12,Rejeição de retorno tardio sem apagar evidência,Recusa pode responder 2xx ao provedor sem significar aceitação,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,261,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-12:S003,EXE-12:S003,hub-interoperabilidade-v4,EXE-12,Rejeição de retorno tardio sem apagar evidência,"Reexecução solicitada cria novo protocolo, não reutiliza conteúdo rejeitado",openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,266,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-12:S004,EXE-12:S004,hub-interoperabilidade-v4,EXE-12,Rejeição de retorno tardio sem apagar evidência,GET e webhook de encerramento continuam devolvendo a representação de erro original,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,271,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-13:S001,EXE-13:S001,hub-interoperabilidade-v4,EXE-13,Paralelismo e espera eficiente,Passos READY sem dependências pendentes são agendados em paralelo dentro de limites,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,279,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-13:S002,EXE-13:S002,hub-interoperabilidade-v4,EXE-13,Paralelismo e espera eficiente,"Espera de polling/retry usa timers persistidos, não thread dedicada",openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,284,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-13:S003,EXE-13:S003,hub-interoperabilidade-v4,EXE-13,Paralelismo e espera eficiente,Cancelar espera local não prova que o provedor cancelou a operação,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,289,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-14:S001,EXE-14:S001,hub-interoperabilidade-v4,EXE-14,"SYNC direto, prazo e resposta final",Pedido pode reduzir mas não ampliar connection_deadline_at,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,297,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-14:S002,EXE-14:S002,hub-interoperabilidade-v4,EXE-14,"SYNC direto, prazo e resposta final","SYNC não retorna 202 diante de fila, provedor lento ou banco em failover",openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,302,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-14:S003,EXE-14:S003,hub-interoperabilidade-v4,EXE-14,"SYNC direto, prazo e resposta final",Aceite que já consome o orçamento útil é recusado antes de efeito externo,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,307,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-14:S004,EXE-14:S004,hub-interoperabilidade-v4,EXE-14,"SYNC direto, prazo e resposta final",Fechamento da conexão interrompe espera local sem provar cancelamento do provedor,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,312,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-14:S005,EXE-14:S005,hub-interoperabilidade-v4,EXE-14,"SYNC direto, prazo e resposta final","Mesmo corpo final é retornado na criação SYNC, no GET e no webhook",openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,317,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-15:S001,EXE-15:S001,hub-interoperabilidade-v4,EXE-15,"Posse única entre despacho direto, fila e recuperação",Intenção DIRECT não é duplicada como comando de execução em SQS,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,325,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-15:S002,EXE-15:S002,hub-interoperabilidade-v4,EXE-15,"Posse única entre despacho direto, fila e recuperação",Lease expirado sozinho não torna seguro um segundo submit,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,330,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-15:S003,EXE-15:S003,hub-interoperabilidade-v4,EXE-15,"Posse única entre despacho direto, fila e recuperação",Transferência para fila conserva command_id/operation_id sem mudar modo ou estender deadline,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,335,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-15:S004,EXE-15:S004,hub-interoperabilidade-v4,EXE-15,"Posse única entre despacho direto, fila e recuperação",Crash após final do Cometa e antes da resposta direta é resolvido por leitura da operação existente,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,340,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-15:S005,EXE-15:S005,hub-interoperabilidade-v4,EXE-15,"Posse única entre despacho direto, fila e recuperação","Em SYNC com conexão perdida, a obrigação durável continua sem prometer resposta à conexão encerrada",openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,345,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-16:S001,EXE-16:S001,hub-interoperabilidade-v4,EXE-16,"UUIDv7, repetição e consulta futura",Repetição da mesma Idempotency-Key recupera o mesmo UUID mesmo sem resposta anterior recebida,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,353,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-16:S002,EXE-16:S002,hub-interoperabilidade-v4,EXE-16,"UUIDv7, repetição e consulta futura",Componente temporal do UUIDv7 não prova autorização nem commit,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,358,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-16:S003,EXE-16:S003,hub-interoperabilidade-v4,EXE-16,"UUIDv7, repetição e consulta futura",Nenhuma credencial de cliente consulta outro tenant por conhecer o UUID,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,363,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-16:S004,EXE-16:S004,hub-interoperabilidade-v4,EXE-16,"UUIDv7, repetição e consulta futura",Request_id técnico de pedido recusado antes do commit não é anunciado como protocolo aceito,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,368,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
