scenario_key,scenario_id,change,requirement_id,requirement_title,scenario_title,status,evidence,spec,line,source_digest
hub-interoperabilidade-v4:OPE-10:S003,OPE-10:S003,hub-interoperabilidade-v4,OPE-10,Aferição de SLA em ambas as relações,Alerta preventivo de orçamento não é violação confirmada,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,195,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-11:S001,OPE-11:S001,hub-interoperabilidade-v4,OPE-11,Preservação de informação e limites da garantia,Reconciliação identifica lacuna como incidente,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,203,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-11:S002,OPE-11:S002,hub-interoperabilidade-v4,OPE-11,Preservação de informação e limites da garantia,RPO zero regional exige persistência síncrona confirmada,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,208,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-11:S003,OPE-11:S003,hub-interoperabilidade-v4,OPE-11,Preservação de informação e limites da garantia,Operação ambígua preserva UNKNOWN sem inventar resultado,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,213,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-12:S001,OPE-12:S001,hub-interoperabilidade-v4,OPE-12,Escala automática de ponta a ponta,Expansão antecipa saturação de banco/célula,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,221,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-12:S002,OPE-12:S002,hub-interoperabilidade-v4,OPE-12,Escala automática de ponta a ponta,Controller de expansão indisponível não retira capacidade ativa,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,226,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-12:S003,OPE-12:S003,hub-interoperabilidade-v4,OPE-12,Escala automática de ponta a ponta,Falha da autoridade de orçamento admite apenas concessões válidas,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,231,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-13:S001,OPE-13:S001,hub-interoperabilidade-v4,OPE-13,Matriz de dependências e fallback seguro,Indisponibilidade do Redis usa bypass sem informação crítica exclusiva,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,239,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-13:S002,OPE-13:S002,hub-interoperabilidade-v4,OPE-13,Matriz de dependências e fallback seguro,Atlas indisponível mantém rotas conhecidas e bloqueia novo onboarding,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,244,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-13:S003,OPE-13:S003,hub-interoperabilidade-v4,OPE-13,Matriz de dependências e fallback seguro,PostgreSQL core writer indisponível preserva finais confirmados sem novos efeitos sem posse,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,249,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-13:S004,OPE-13:S004,hub-interoperabilidade-v4,OPE-13,Matriz de dependências e fallback seguro,Banco financeiro indisponível restringe reservas estritas,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,254,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-13:S005,OPE-13:S005,hub-interoperabilidade-v4,OPE-13,Matriz de dependências e fallback seguro,SNS/SQS indisponível recusa ASYNC sem slot durável,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,259,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-13:S006,OPE-13:S006,hub-interoperabilidade-v4,OPE-13,Matriz de dependências e fallback seguro,S3 indisponível não finaliza sucesso com referência não confirmada,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,264,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-13:S007,OPE-13:S007,hub-interoperabilidade-v4,OPE-13,Matriz de dependências e fallback seguro,Cofre/KMS indisponível bloqueia apenas o binding afetado,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,269,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-13:S008,OPE-13:S008,hub-interoperabilidade-v4,OPE-13,Matriz de dependências e fallback seguro,IdP indisponível não emite nova identidade por conta própria,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,274,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-13:S009,OPE-13:S009,hub-interoperabilidade-v4,OPE-13,Matriz de dependências e fallback seguro,Controlador de quota externa em partição nega novos tokens,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,279,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-13:S010,OPE-13:S010,hub-interoperabilidade-v4,OPE-13,Matriz de dependências e fallback seguro,Provedor específico indisponível isola apenas o vínculo afetado,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,284,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-13:S011,OPE-13:S011,hub-interoperabilidade-v4,OPE-13,Matriz de dependências e fallback seguro,Webhook do cliente indisponível preserva obrigação sem reexecutar produto,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,289,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-13:S012,OPE-13:S012,hub-interoperabilidade-v4,OPE-13,Matriz de dependências e fallback seguro,Observabilidade indisponível não bloqueia auditoria de negócio,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,294,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-13:S013,OPE-13:S013,hub-interoperabilidade-v4,OPE-13,Matriz de dependências e fallback seguro,Kubernetes API/Crossplane/Karpenter indisponíveis mantêm workloads saudáveis,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,299,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-14:S001,OPE-14:S001,hub-interoperabilidade-v4,OPE-14,Manutenção sem indisponibilidade evitável,Canary/rolling de APIs e workers preserva intenção,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,307,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-14:S002,OPE-14:S002,hub-interoperabilidade-v4,OPE-14,Manutenção sem indisponibilidade evitável,"Manutenção de PostgreSQL demonstra RTO real, não apenas ""multi-AZ""",NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,312,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-14:S003,OPE-14:S003,hub-interoperabilidade-v4,OPE-14,Manutenção sem indisponibilidade evitável,Manutenção que excede orçamento síncrono é falha de disponibilidade,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,317,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-15:S001,OPE-15:S001,hub-interoperabilidade-v4,OPE-15,"Criticidade, tolerância a falhas e continuidade operacional","99,99% mensal não prova adequação a impacto crítico",NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,325,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-15:S002,OPE-15:S002,hub-interoperabilidade-v4,OPE-15,"Criticidade, tolerância a falhas e continuidade operacional",Perda de região com RPO zero exige autoridade transacional qualificada,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,330,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-15:S003,OPE-15:S003,hub-interoperabilidade-v4,OPE-15,"Criticidade, tolerância a falhas e continuidade operacional",Durante partição regional apenas um lado aceita efeitos,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,335,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:OPE-15:S004,OPE-15:S004,hub-interoperabilidade-v4,OPE-15,"Criticidade, tolerância a falhas e continuidade operacional",Contrato de contingência do consumidor define uso de resultado antigo,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,340,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-01:S001,EXE-01:S001,hub-interoperabilidade-v4,EXE-01,Admissão durável,Mesma chave e mesmo hash recuperam o protocolo existente,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,8,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-01:S002,EXE-01:S002,hub-interoperabilidade-v4,EXE-01,Admissão durável,Mesma chave com payload diferente retorna conflito,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,13,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-01:S003,EXE-01:S003,hub-interoperabilidade-v4,EXE-01,Admissão durável,Resposta perdida após commit é recuperada pela repetição da mesma chave,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,18,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-01:S004,EXE-01:S004,hub-interoperabilidade-v4,EXE-01,Admissão durável,Ausência de banco de admissão impede confirmar aceite em memória,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,23,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-02:S001,EXE-02:S001,hub-interoperabilidade-v4,EXE-02,Modos de atendimento,Provedor síncrono em SYNC não converte para 202,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,31,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-02:S002,EXE-02:S002,hub-interoperabilidade-v4,EXE-02,Modos de atendimento,Provedor síncrono em AUTO aguarda fila sem equivaler a SYNC,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,36,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-02:S003,EXE-02:S003,hub-interoperabilidade-v4,EXE-02,Modos de atendimento,Prazo SYNC esgotado retorna 504 com final de expiração já persistido,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,41,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-02:S004,EXE-02:S004,hub-interoperabilidade-v4,EXE-02,Modos de atendimento,Provedor assíncrono em SYNC não é ofertado sem nova decisão,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,46,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-03:S001,EXE-03:S001,hub-interoperabilidade-v4,EXE-03,Estados e autoridade,"Cometa decide o fato externo, Órbita decide a conclusão do passo",NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,54,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-03:S002,EXE-03:S002,hub-interoperabilidade-v4,EXE-03,Estados e autoridade,UNKNOWN não vira FAILED por conveniência,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,59,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-03:S003,EXE-03:S003,hub-interoperabilidade-v4,EXE-03,Estados e autoridade,CANCELLED exige inexistência comprovada de efeitos pendentes,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,64,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-03:S004,EXE-03:S004,hub-interoperabilidade-v4,EXE-03,Estados e autoridade,Evento intermediário atrasado não regride estado final,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,69,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-04:S001,EXE-04:S001,hub-interoperabilidade-v4,EXE-04,Operação e correlação,"Callback sem correlação vira UNCORRELATED, não associado por heurística",NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,77,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-04:S002,EXE-04:S002,hub-interoperabilidade-v4,EXE-04,Operação e correlação,Troca autorizada de provedor cria nova operação vinculada ao mesmo passo,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,82,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-04:S003,EXE-04:S003,hub-interoperabilidade-v4,EXE-04,Operação e correlação,"Crash após envio sem resposta persistida exige reconstrução, não invenção de final",NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,87,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-05:S001,EXE-05:S001,hub-interoperabilidade-v4,EXE-05,Polling configurável,Defaults propostos não se aplicam sem aprovação do vínculo,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,95,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-05:S002,EXE-05:S002,hub-interoperabilidade-v4,EXE-05,Polling configurável,"Retry-After respeitado dentro do prazo, expiração tratada além do deadline",NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,100,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-05:S003,EXE-05:S003,hub-interoperabilidade-v4,EXE-05,Polling configurável,Worker reclama trabalho de forma exclusiva sem manter transação dormindo,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,105,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-05:S004,EXE-05:S004,hub-interoperabilidade-v4,EXE-05,Polling configurável,Pausar polling não cancela a operação nem apaga o prazo,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,110,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-06:S001,EXE-06:S001,hub-interoperabilidade-v4,EXE-06,Concorrência entre callback e polling,Callback e polling com o mesmo final aplicam transição única,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,118,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-06:S002,EXE-06:S002,hub-interoperabilidade-v4,EXE-06,Concorrência entre callback e polling,Finais conflitantes preservam ambos e marcam CONFLICT,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,123,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:EXE-06:S003,EXE-06:S003,hub-interoperabilidade-v4,EXE-06,Concorrência entre callback e polling,"""Não encontrado"" logo após submit usa janela documentada, sem reiniciar às cegas",NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,128,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
